"room_id","survey_id","host_id","room_type","country","city","borough","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","bathrooms","price","minstay","name","last_modified","latitude","longitude","location"
5661246,1429,12211716,"Entire home/apt",NA,"Boston",NA,"Allston",57,4.5,2,0,NA,120,NA,"Private Studio Apartment in a Central Location",2017-07-10 16:17:02,42.349672,-71.131144,"0101000020E610000044C4CDA964C851C0D829560DC22C4540"
4105704,1429,21299112,"Entire home/apt",NA,"Boston",NA,"Jamaica Plain",131,5,2,1,NA,135,NA,"Sunny Private Studio Aptmt",2017-07-10 16:18:40,42.302364,-71.11491,"0101000020E6100000EFFE78AF5AC751C06EBE11DDB3264540"
16288361,1429,70833557,"Entire home/apt",NA,"Boston",NA,"South End",73,5,4,1,NA,139,NA,"*Spacious2beds*/free parking Boston",2017-07-10 16:18:40,42.340316,-71.081014,"0101000020E6100000292158552FC551C01C2785798F2B4540"
15018607,1429,94792025,"Entire home/apt",NA,"Boston",NA,"East Boston",67,5,4,1,NA,120,NA,"CUTE 1 BEDROOM IN EAST BOSTON CLOSE TO AIRPORT",2017-07-10 16:16:36,42.369902,-71.037726,"0101000020E61000005F0D501A6AC251C0CD5CE0F2582F4540"
3410087,1429,17194624,"Entire home/apt",NA,"Boston",NA,"Back Bay",126,4,2,0,NA,119,NA,"Back Bay Boston Studio",2017-07-10 16:16:33,42.352727,-71.081936,"0101000020E61000005D177E703EC551C046B58828262D4540"
3229255,1429,16343599,"Entire home/apt",NA,"Boston",NA,"Roslindale",77,5,3,1,NA,120,NA,"1bd Boston apt - Convenient & quiet",2017-07-10 16:16:31,42.287026,-71.133539,"0101000020E6100000656F29E78BC851C0048D9944BD244540"
5606682,1429,29066313,"Entire home/apt",NA,"Boston",NA,"Brighton",68,4.5,6,2,NA,119,NA,"Between BU/BC & great for groups",2017-07-10 16:16:20,42.341519,-71.149176,"0101000020E610000047567E198CC951C037FB03E5B62B4540"
12086434,1429,64781016,"Entire home/apt",NA,"Boston",NA,"Back Bay",64,4.5,2,0,NA,120,NA,"Adorable Studio in Back Bay",2017-07-10 16:16:17,42.348184,-71.081274,"0101000020E6100000F700DD9733C551C0C87E164B912C4540"
2441095,1429,3594203,"Entire home/apt",NA,"Boston",NA,"East Boston",96,4,4,2,NA,119,NA,"Economical 2 Bedroom Condo Near Subway (88B)",2017-07-10 16:16:16,42.380163,-71.035852,"0101000020E6100000C2DF2F664BC251C01B13622EA9304540"
3294152,1429,9898255,"Entire home/apt",NA,"Boston",NA,"Dorchester",110,4.5,4,1,NA,120,NA,"Garden apartment near subway, beach",2017-07-10 16:16:11,42.314909,-71.062188,"0101000020E6100000098D60E3FAC351C0A81B28F04E284540"
3615760,1429,17000652,"Entire home/apt",NA,"Boston",NA,"East Boston",112,4.5,2,1,NA,105,NA,"Cozy apartment in ideal location",2017-07-10 16:16:10,42.367356,-71.0392,"0101000020E61000003480B74082C251C0A4FE7A85052F4540"
4447990,1429,2935501,"Entire home/apt",NA,"Boston",NA,"West Roxbury",57,4.5,2,1,NA,105,NA,"Top Floor Renovated 1 BR / 1BA",2017-07-10 16:16:10,42.279054,-71.16087,"0101000020E6100000153AAFB14BCA51C0B4E89D0AB8234540"
4573388,1429,5578043,"Entire home/apt",NA,"Boston",NA,"North End",94,4.5,6,2,NA,109,NA,"Best Boston location, 2BR (M #3)",2017-07-10 16:16:08,42.363812,-71.053423,"0101000020E6100000AB764D486BC351C039F24064912E4540"
536865,1429,2618808,"Entire home/apt",NA,"Boston",NA,"Dorchester",210,4.5,4,2,NA,115,NA,"COZY 2 BEDROOM IN GREATER BOSTON",2017-07-10 16:16:07,42.310864,-71.06815,"0101000020E61000003C4ED1915CC451C07BC03C64CA274540"
3601254,1429,17194624,"Entire home/apt",NA,"Boston",NA,"Back Bay",66,4,2,0,NA,97,NA,"Studio in Back bay",2017-07-10 16:15:44,42.353357,-71.081576,"0101000020E6100000DD088B8A38C551C006685BCD3A2D4540"
7287822,1429,17844905,"Entire home/apt",NA,"Boston",NA,"Jamaica Plain",106,5,4,1,NA,108,NA,"Light and airy separate apartment in funky JP",2017-07-10 16:16:59,42.315274,-71.108462,"0101000020E6100000F6B6990AF1C651C0BAA3FFE55A284540"
4149974,1429,8498315,"Entire home/apt",NA,"Boston",NA,"Jamaica Plain",104,5,2,1,NA,110,NA,"Centered on Centre",2017-07-10 16:16:58,42.317966,-71.111535,"0101000020E61000000057B26323C751C0B69E211CB3284540"
6134867,1429,20582119,"Entire home/apt",NA,"Boston",NA,"Downtown",175,4.5,4,2,NA,100,NA,"Newly Renovated 2 Bed - Downtown",2017-07-10 16:15:39,42.356239,-71.060427,"0101000020E6100000E8323509DEC351C0A647533D992D4540"
15522020,1429,91548283,"Entire home/apt",NA,"Boston",NA,"Downtown",65,4.5,2,1,NA,89,NA,"Newly Renovated 1BR  North End/Little Italy",2017-07-10 16:15:33,42.362934,-71.056775,"0101000020E6100000BF0E9C33A2C351C0A14D0E9F742E4540"
6343532,1429,33037385,"Entire home/apt",NA,"Boston",NA,"Brighton",98,4.5,6,2,NA,89,NA,"Spacious Condo & Great for Groups",2017-07-10 16:15:31,42.344961,-71.149618,"0101000020E61000002639605793C951C09EB29AAE272C4540"
7630346,1429,5618949,"Entire home/apt",NA,"Boston",NA,"Chinatown",93,4.5,4,0,NA,99,NA,"Downtown Back Bay Studio W/Parking",2017-07-10 16:15:28,42.34884,-71.063839,"0101000020E6100000664D2CF015C451C0B1C403CAA62C4540"
4568116,1429,11228809,"Entire home/apt",NA,"Boston",NA,"Roxbury",228,5,2,1,NA,90,NA,"Brownstone Cozy Private Studio",2017-07-10 16:15:28,42.329527,-71.09199,"0101000020E6100000C763062AE3C551C01213D4F02D2A4540"
916123,1429,3637081,"Entire home/apt",NA,"Boston",NA,"North End",350,4.5,2,1,NA,99,NA,"Old North Parlor Flat on the Court",2017-07-10 16:15:25,42.367223,-71.05736,"0101000020E61000004F0647C9ABC351C065ABCB29012F4540"
8924562,1429,1474891,"Entire home/apt",NA,"Boston",NA,"Chinatown",64,5,4,1,NA,90,NA,"Center of The City - Entire Apartment",2017-07-10 16:15:06,42.351983,-71.061116,"0101000020E6100000CA501553E9C351C0BDDF68C70D2D4540"
2657905,1429,5578043,"Entire home/apt",NA,"Boston",NA,"North End",81,4.5,4,1,NA,89,NA,"Boston  Best One Bdrm duplex (h2c)",2017-07-10 16:15:06,42.364847,-71.052334,"0101000020E6100000029EB47059C351C09885764EB32E4540"
1615033,1429,3637081,"Entire home/apt",NA,"Boston",NA,"North End",296,4.5,2,1,NA,99,NA,"Best Cozy Freedom trail apartment!!",2017-07-10 16:15:04,42.36796,-71.055729,"0101000020E6100000151C5E1091C351C03A1E3350192F4540"
211921,1429,1092168,"Entire home/apt",NA,"Boston",NA,"Roslindale",68,5,5,1,NA,95,NA,"Boston Loft: 7 Skylights!",2017-07-10 16:14:28,42.281429,-71.125764,"0101000020E6100000E8C072840CC851C0B0928FDD05244540"
5706985,1429,6570877,"Entire home/apt",NA,"Boston",NA,"Roslindale",75,4.5,3,1,NA,100,NA,"New Lrg Studio apt 15 min to Boston",2017-07-10 16:14:28,42.28139,-71.13119,"0101000020E6100000FCE3BD6A65C851C0F2B5679604244540"
7310887,1429,38302832,"Entire home/apt",NA,"Boston",NA,"Brighton",102,5,5,3,NA,100,NA,"Spacious and Sunny Brookline Apartment",2017-07-10 16:14:26,42.345539,-71.13819,"0101000020E610000097A8DE1AD8C851C00C3F389F3A2C4540"
8930592,1429,4776690,"Entire home/apt",NA,"Boston",NA,"South Boston",117,4.5,8,3,NA,99,NA,"Luxury 3 BD Private Home in Boston",2017-07-10 16:14:12,42.335243,-71.043905,"0101000020E610000060C8EA56CFC251C0419B1C3EE92A4540"
6602217,1429,24584716,"Entire home/apt",NA,"Boston",NA,"Jamaica Plain",98,4.5,5,1,NA,100,NA,"Private Apartment!",2017-07-10 16:13:53,42.323096,-71.108514,"0101000020E61000001F4AB4E4F1C651C0F5BBB0355B294540"
16173111,1429,14847871,"Entire home/apt",NA,"Boston",NA,"Beacon Hill",55,4.5,5,1,NA,97,NA,"One Block From Freedom Trail - Downtown Boston",2017-07-10 16:13:53,42.355754,-71.070753,"0101000020E61000000246973787C451C0E9B5D958892D4540"
13874533,1429,45993690,"Entire home/apt",NA,"Boston",NA,"East Boston",62,4.5,2,1,NA,105,NA,"MiniStudio w/Parking Close to Dwntn",2017-07-10 16:16:07,42.375659,-71.032661,"0101000020E6100000B3B6291E17C251C05AB9179815304540"
9694218,1429,50065477,"Entire home/apt",NA,"Boston",NA,"Roxbury",112,5,4,1,NA,104,NA,"1 Bdr Apt on Boston's Fort Hill",2017-07-10 16:16:05,42.325096,-71.09622,"0101000020E6100000274EEE7728C651C0BC07E8BE9C294540"
3129309,1429,3637081,"Entire home/apt",NA,"Boston",NA,"North End",237,4.5,2,1,NA,120,NA,"Charming freedom trail apartment",2017-07-10 16:16:05,42.365709,-71.055603,"0101000020E6100000CFA3E2FF8EC351C02B6D718DCF2E4540"
13671334,1429,20823261,"Entire home/apt",NA,"Boston",NA,"South Boston",70,4.5,2,1,NA,110,NA,"Perfect 1 Bedroom Condo in South Boston!",2017-07-10 16:16:05,42.33517,-71.054549,"0101000020E6100000E3C116BB7DC351C0D74CBED9E62A4540"
7033732,1429,5256414,"Entire home/apt",NA,"Boston",NA,"East Boston",110,5,3,0,NA,110,NA,"Quaint studio in East Boston",2017-07-10 16:16:05,42.367098,-71.033349,"0101000020E6100000AD16D86322C251C0A8363811FD2E4540"
4216208,1429,10663539,"Entire home/apt",NA,"Boston",NA,"Dorchester",53,4,4,2,NA,89,NA,"2 bedroom close to public transit",2017-07-10 16:15:59,42.280903,-71.081744,"0101000020E61000003BA92F4B3BC551C0952C27A1F4234540"
210097,1429,1035747,"Entire home/apt",NA,"Boston",NA,"Jamaica Plain",130,5,2,1,NA,100,NA,"Treetop Haven in the City",2017-07-10 16:15:57,42.318635,-71.106406,"0101000020E610000049861C5BCFC651C0342E1C08C9284540"
12916551,1429,70833557,"Entire home/apt",NA,"Boston",NA,"South End",135,5,4,1,NA,79,NA,"*New2BEDS*free parking /Boston downtown",2017-07-10 16:13:46,42.341505,-71.080875,"0101000020E61000001904560E2DC551C0D235936FB62B4540"
466361,1429,2315920,"Entire home/apt",NA,"Boston",NA,"Brighton",60,4.5,5,2,NA,80,NA,"Funky Apartment in Boston-Brighton",2017-07-10 16:13:43,42.361078,-71.142325,"0101000020E6100000CE1951DA1BC951C00DA7CCCD372E4540"
13590412,1429,78508229,"Entire home/apt",NA,"Boston",NA,"Allston",54,4.5,4,1,NA,80,NA,"Hot Pad for your trip to Beantown",2017-07-10 16:13:43,42.349342,-71.129081,"0101000020E61000003D62F4DC42C851C0438F183DB72C4540"
9549850,1429,49453306,"Entire home/apt",NA,"Boston",NA,"Jamaica Plain",68,5,2,1,NA,75,NA,"Welcome to cozy groundfloor 2rm apt",2017-07-10 16:13:41,42.320809,-71.107303,"0101000020E6100000D0F0660DDEC651C098A1F14410294540"
5364137,1429,23777641,"Entire home/apt",NA,"Boston",NA,"East Boston",63,4.5,2,0,NA,70,NA,"**Studio by Airport and T Station**",2017-07-10 16:13:41,42.386187,-71.00462,"0101000020E6100000153AAFB14BC051C0F7915B936E314540"
4909590,1429,25279966,"Entire home/apt",NA,"Boston",NA,"Allston",156,5,4,0,NA,69,NA,"BU/BC Loaded Studio @ Comm/Harv Ave",2017-07-10 16:13:39,42.350493,-71.133281,"0101000020E6100000670B08AD87C851C00C3D62F4DC2C4540"
3628320,1429,2863349,"Entire home/apt",NA,"Boston",NA,"Dorchester",72,4.5,6,2,NA,78,NA,"Sunny Two Bedroom Condo",2017-07-10 16:13:39,42.297454,-71.058504,"0101000020E6100000DAAB8F87BEC351C03E0801F912264540"
4934600,1429,25424192,"Entire home/apt",NA,"Boston",NA,"Dorchester",109,4.5,4,1,NA,72,NA,"Newly Renovated Studio",2017-07-10 16:13:39,42.295366,-71.05958,"0101000020E6100000B9DFA128D0C351C0D82C978DCE254540"
11760822,1429,50437930,"Entire home/apt",NA,"Boston",NA,"Brighton",78,5,4,1,NA,80,NA,"★BC&BU Couples/Parents, Terrace , Downtown Train.",2017-07-10 16:13:39,42.340296,-71.150788,"0101000020E61000004628B682A6C951C0D57ABFD18E2B4540"
14591627,1429,90491687,"Private room",NA,"Boston",NA,"South End",107,5,3,1,NA,125,NA,"Spacious South End with Private en Suite Bathroom",2017-07-10 16:11:28,42.338113,-71.078219,"0101000020E610000041BB438A01C551C01DAD6A49472B4540"
1584362,1429,6608084,"Private room",NA,"Boston",NA,"Dorchester",313,5,3,1,NA,52,NA,"Grace's Harborview Fast T Downtown",2017-07-10 15:53:29,42.310502,-71.048116,"0101000020E6100000849A215514C351C0DAAB8F87BE274540"
5990808,1429,10545148,"Entire home/apt",NA,"Boston",NA,"East Boston",73,5,4,2,NA,100,NA,"City and Harbor views",2017-07-10 16:14:07,42.364797,-71.030313,"0101000020E610000032E9EFA5F0C151C0E75608ABB12E4540"
5163162,1429,26704689,"Entire home/apt",NA,"Boston",NA,"South Boston",102,5,8,2,NA,99,NA,"*Massage Chair*Subway/Beach/Convention A287",2017-07-10 16:14:07,42.333021,-71.052203,"0101000020E61000003370404B57C351C0CCF09F6EA02A4540"
5593939,1429,11159801,"Entire home/apt",NA,"Boston",NA,"Allston",72,5,4,1,NA,100,NA,"Boston Updated Pad for Your Trip!",2017-07-10 16:14:04,42.34923,-71.1299,"0101000020E610000007F0164850C851C01B649291B32C4540"
1704090,1429,5115759,"Entire home/apt",NA,"Boston",NA,"Jamaica Plain",87,4.5,2,0,NA,99,NA,"Stony Brook T Stop JP Apartment",2017-07-10 16:14:04,42.316437,-71.103423,"0101000020E6100000DFA9807B9EC651C0471FF30181284540"
4196643,1429,3594203,"Entire home/apt",NA,"Boston",NA,"South Boston",103,4.5,6,3,NA,99,NA,"3 Bed Condo Near Convention Center & Subway (16L2)",2017-07-10 16:14:01,42.330245,-71.055462,"0101000020E6100000EE0A7DB08CC351C07155D977452A4540"
12560987,1429,3594203,"Entire home/apt",NA,"Boston",NA,"East Boston",55,4.5,6,3,NA,99,NA,"3 Bedroom Condo by Subway & Harbor (60W3)",2017-07-10 16:14:01,42.367127,-71.037806,"0101000020E6100000ED65DB696BC251C0433D7D04FE2E4540"
4573458,1429,5578043,"Entire home/apt",NA,"Boston",NA,"North End",67,4.5,6,2,NA,99,NA,"Best Boston location, 2BR (M #4)",2017-07-10 16:14:01,42.363954,-71.051587,"0101000020E610000085798F334DC351C0CB9F6F0B962E4540"
1220971,1429,5578043,"Entire home/apt",NA,"Boston",NA,"North End",81,4.5,5,1,NA,99,NA,"Boston Huge 1BR Best location (h2b)",2017-07-10 16:14:01,42.365097,-71.053646,"0101000020E6100000EBE3A1EF6EC351C0116F9D7FBB2E4540"
12630619,1429,68586089,"Entire home/apt",NA,"Boston",NA,"Fenway",54,4.5,3,1,NA,80,NA,"BACKBAY BOSTON 5",2017-07-10 16:14:01,42.350339,-71.101174,"0101000020E6100000274D83A279C651C0B5C189E8D72C4540"
9232355,1429,5618949,"Entire home/apt",NA,"Boston",NA,"Beacon Hill",52,4,1,0,NA,88,NA,"Perfect Location Beacon Hill Studio",2017-07-10 16:14:00,42.358392,-71.064378,"0101000020E61000003E25E7C41EC451C0F392FFC9DF2D4540"
414419,1429,2027295,"Entire home/apt",NA,"Boston",NA,"Back Bay",377,4.5,3,0,NA,100,NA,"Back Bay! Best Location in Boston!",2017-07-10 16:14:00,42.35387,-71.079723,"0101000020E61000004C6F7F2E1AC551C08C84B69C4B2D4540"
8717204,1429,25424192,"Entire home/apt",NA,"Boston",NA,"Dorchester",82,4.5,4,2,NA,89,NA,"Spacious Apartment Near the Subway",2017-07-10 16:13:58,42.294731,-71.061119,"0101000020E6100000838AAA5FE9C351C0060FD3BEB9254540"
4765070,1429,24584716,"Entire home/apt",NA,"Boston",NA,"Jamaica Plain",195,4.5,2,0,NA,90,NA,"Private studio w/ private entrance",2017-07-10 16:13:58,42.325089,-71.10723,"0101000020E61000009BC937DBDCC651C009A52F849C294540"
5371051,1429,27842033,"Entire home/apt",NA,"Boston",NA,"Dorchester",72,4.5,6,3,NA,99,NA,"Beautiful 3 bedroom Dorchester MA",2017-07-10 16:13:55,42.313386,-71.065255,"0101000020E6100000A1B94E232DC451C01B834E081D284540"
2135075,1429,3594203,"Entire home/apt",NA,"Boston",NA,"South Boston",114,4.5,4,2,NA,99,NA,"First Floor Condo Across From Subway (16L1)",2017-07-10 16:13:55,42.332613,-71.054853,"0101000020E6100000994528B682C351C0BB9C1210932A4540"
15569507,1429,85143743,"Entire home/apt",NA,"Boston",NA,"Allston",64,4.5,2,0,NA,100,NA,"Gorgeously Renovated Allston Studio - With WI-FI!!",2017-07-10 16:13:55,42.350165,-71.131051,"0101000020E6100000EBC6BB2363C851C0179AEB34D22C4540"
8231382,1429,23777641,"Entire home/apt",NA,"Boston",NA,"East Boston",64,4.5,3,0,NA,99,NA,"*** Sunny apartment *** near Airport & Train stop",2017-07-10 16:13:55,42.376717,-71.03655,"0101000020E6100000CEAACFD556C251C0726C3D4338304540"
12648403,1429,1846434,"Entire home/apt",NA,"Boston",NA,"Beacon Hill",87,4.5,2,0,NA,98,NA,"Location: Amazing --- Cozy Beacon Hill Nook",2017-07-10 16:13:53,42.358903,-71.070091,"0101000020E61000009D2FF65E7CC451C0D8B79388F02D4540"
4303606,1429,21851356,"Private room",NA,"Boston",NA,"Downtown",53,5,2,1,NA,180,NA,"In the heart of Boston Rate115-189",2017-07-10 15:52:35,42.351493,-71.065188,"0101000020E6100000DE054A0A2CC451C0EFE2FDB8FD2C4540"
6609546,1429,34584706,"Private room",NA,"Boston",NA,"South Boston Waterfront",120,5,2,1,NA,149,NA,"Beautiful Waterfront Location.",2017-07-10 15:52:19,42.347187,-71.041071,"0101000020E6100000197442E8A0C251C0554CA59F702C4540"
526970,1429,85770,"Private room",NA,"Boston",NA,"South End",125,4.5,2,1,NA,145,NA,"BACK BAY/COPLEY FIRST FLOOR ROOM",2017-07-10 15:52:19,42.34523,-71.072823,"0101000020E610000062D9CC21A9C451C08ECC237F302C4540"
990668,1429,1651480,"Private room",NA,"Boston",NA,"South End",119,5,2,1,NA,167,NA,"zEastPrivateBedBath MinsToBus,Metro,HistoricSites",2017-07-10 15:52:14,42.341457,-71.076406,"0101000020E6100000F7CDFDD5E3C451C0C1FEEBDCB42B4540"
11593592,1429,40117482,"Private room",NA,"Boston",NA,"East Boston",69,5,3,1,NA,98,NA,"Luxury Private Room with Organic Breakfast",2017-07-10 16:02:00,42.366387,-71.033283,"0101000020E6100000D120054F21C251C0FC56EBC4E52E4540"
1960407,1429,10013311,"Private room",NA,"Boston",NA,"Beacon Hill",90,4.5,2,1,NA,125,NA,"Sunny Room in Quaker Community",2017-07-10 15:51:57,42.356797,-71.06749,"0101000020E6100000A7B393C151C451C0CC272B86AB2D4540"
4863108,1429,8157833,"Private room",NA,"Boston",NA,"South Boston",144,4.5,2,1,NA,122,NA,"Private Ensuite Room in Boston",2017-07-10 15:51:54,42.337748,-71.051454,"0101000020E6100000E6CFB7054BC351C00B2593533B2B4540"
2846739,1429,85770,"Private room",NA,"Boston",NA,"South End",121,4.5,1,1,NA,125,NA,"SECOND FLOOR PARLOR ROOM",2017-07-10 15:51:54,42.346233,-71.073639,"0101000020E6100000732D5A80B6C451C0E2E5E95C512C4540"
3432035,1429,17296112,"Private room",NA,"Boston",NA,"South Boston",52,5,4,1,NA,125,NA,"On T! Priv room & bath",2017-07-10 15:51:52,42.331744,-71.055591,"0101000020E6100000EDBC8DCD8EC351C076525F96762A4540"
1141888,1429,6262335,"Private room",NA,"Boston",NA,"Fenway",65,4.5,3,1,NA,135,NA,"Charming Private Suite w/Patio",2017-07-10 15:51:51,42.34201,-71.087266,"0101000020E6100000600322C495C551C0D673D2FBC62B4540"
570493,1429,914630,"Private room",NA,"Boston",NA,"Dorchester",64,5,4,2,NA,125,NA,"2 Bedrms, 2 Priv Bath&Priv Entrance",2017-07-10 15:51:51,42.288468,-71.054774,"0101000020E6100000F3AACE6A81C351C0A5F8F884EC244540"
568234,1429,2796082,"Private room",NA,"Boston",NA,"Jamaica Plain",163,5,4,1,NA,125,NA,"Parking/Pvt Bath/Hip Neighborhood!",2017-07-10 15:51:49,42.303347,-71.104974,"0101000020E61000008A3BDEE4B7C651C07C2B1213D4264540"
4863101,1429,8157833,"Private room",NA,"Boston",NA,"South Boston",144,4.5,2,1,NA,122,NA,"Ensuite Private Room in Boston",2017-07-10 15:51:49,42.335695,-71.051267,"0101000020E61000004C1762F547C351C02237C30DF82A4540"
1038465,1429,85770,"Private room",NA,"Boston",NA,"South End",185,4.5,1,1,NA,135,NA,"HANCOCK TOWER/COPLEY ROOM",2017-07-10 15:51:49,42.346437,-71.074808,"0101000020E6100000AB5E7EA7C9C451C0EB8F300C582C4540"
2378421,1429,12150111,"Private room",NA,"Boston",NA,"Jamaica Plain",78,5,2,1,NA,140,NA,"Light-filled Private Suite on Beautiful Street",2017-07-10 15:51:47,42.311438,-71.118645,"0101000020E61000005FB532E197C751C0A75D4C33DD274540"
14679817,1429,25757249,"Private room",NA,"Boston",NA,"Downtown",58,4.5,2,1,NA,130,NA,"Boston Financial District - Location and charm",2017-07-10 15:51:47,42.350785,-71.056018,"0101000020E6100000307F85CC95C351C0B476DB85E62C4540"
6730758,1429,207475,"Private room",NA,"Boston",NA,"Jamaica Plain",77,5,4,1,NA,120,NA,"Private studio by subway w/parking",2017-07-10 15:51:37,42.31452,-71.105587,"0101000020E61000007FF8F9EFC1C651C00EF8FC3042284540"
8193344,1429,43217109,"Private room",NA,"Boston",NA,"South End",54,5,2,1,NA,105,NA,"1 Bedroom in large Condominium (II)",2017-07-10 15:51:07,42.338317,-71.076586,"0101000020E61000003755F7C8E6C451C02657B1F84D2B4540"
2219399,1429,1624549,"Private room",NA,"Boston",NA,"Jamaica Plain",71,5,2,1,NA,115,NA,"Sunny Private Room and Bath in JP",2017-07-10 15:51:03,42.300734,-71.114311,"0101000020E6100000ADA415DF50C751C0CB65A3737E264540"
5153080,1429,2594165,"Private room",NA,"Boston",NA,"South End",83,5,2,1,NA,103,NA,"Cozy, colorful & private on a park",2017-07-10 15:50:18,42.34163,-71.073886,"0101000020E61000007768588CBAC451C08FAA2688BA2B4540"
14966548,1429,93938503,"Private room",NA,"Boston",NA,"Back Bay",58,5,2,1,NA,120,NA,"Large Private Bed in the Heart of Boston b :)",2017-07-10 15:50:00,42.349801,-71.079172,"0101000020E610000092B06F2711C551C0D68D7747C62C4540"
12826145,1429,35738512,"Private room",NA,"Boston",NA,"North End",91,5,2,1,NA,170,NA,"Beautiful Boston Views from North End Penthouse",2017-07-10 15:52:14,42.36469,-71.05292,"0101000020E61000007A53910A63C351C0D1967329AE2E4540"
9117009,1429,6689112,"Private room",NA,"Boston",NA,"North End",54,4.5,2,1,NA,115,NA,"North End Boston",2017-07-10 15:49:16,42.365913,-71.054317,"0101000020E61000007AA702EE79C351C03317B83CD62E4540"
6261296,1429,7614614,"Private room",NA,"Boston",NA,"West Roxbury",75,5,4,2,NA,108,NA,"Free parking, 2 private rooms",2017-07-10 15:49:13,42.290185,-71.156375,"0101000020E61000005EBA490C02CA51C0176536C824254540"
2564544,1429,261895,"Private room",NA,"Boston",NA,"South Boston Waterfront",76,5,2,1,NA,109,NA,"Vacation, Business, Location!",2017-07-10 15:49:13,42.347373,-71.050296,"0101000020E6100000A8C7B60C38C351C0B741EDB7762C4540"
7874552,1429,690922,"Private room",NA,"Boston",NA,"Beacon Hill",57,4.5,2,1,NA,120,NA,"Beacon Hill's Charles St.",2017-07-10 15:49:13,42.358229,-71.069857,"0101000020E610000063997E8978C451C049BDA772DA2D4540"
6410674,1429,1416883,"Private room",NA,"Boston",NA,"Beacon Hill",79,4.5,1,1,NA,108,NA,"Downtown Boston - Beacon Hill - New",2017-07-10 15:49:09,42.360079,-71.066966,"0101000020E610000069FCC22B49C451C0FA7C9411172E4540"
5616179,1429,24361937,"Private room",NA,"Boston",NA,"East Boston",52,5,2,1,NA,120,NA,"Beautiful brownstone great location",2017-07-10 15:49:09,42.36696,-71.032778,"0101000020E6100000CF81E50819C251C05778978BF82E4540"
22354,1429,85770,"Private room",NA,"Boston",NA,"South End",244,4.5,1,1,NA,111,NA,"COPLEY SQ...19TH C.TWNHSE SUNNY RM",2017-07-10 15:49:08,42.344957,-71.074857,"0101000020E61000001BB80375CAC451C05DC30C8D272C4540"
12308161,1429,66371429,"Private room",NA,"Boston",NA,"South End",85,5,3,1,NA,119,NA,"Cozy Boston Brownstone, Convenient Area, Easy MBTA",2017-07-10 15:49:08,42.339755,-71.079004,"0101000020E61000003410CB660EC551C084D382177D2B4540"
7988755,1429,8408214,"Private room",NA,"Boston",NA,"South Boston",125,5,3,1,NA,115,NA,"Private Room&Bath+Breakfast/4min walk from Train",2017-07-10 15:49:08,42.328534,-71.053859,"0101000020E610000019E6046D72C351C0E1CFF0660D2A4540"
6324649,1429,23029544,"Private room",NA,"Boston",NA,"Fenway",100,4.5,2,1,NA,110,NA,"Private Room in the Heart of Boston",2017-07-10 15:49:06,42.342057,-71.086334,"0101000020E61000001AA20A7F86C551C0162F1686C82B4540"
7246272,1429,19250407,"Private room",NA,"Boston",NA,"Dorchester",73,5,2,1,NA,108,NA,"Stylish Bedroom Suite with Bathroom - Near Subway",2017-07-10 15:49:04,42.317756,-71.061677,"0101000020E6100000967A1684F2C351C0CC0D863AAC284540"
5734770,1429,27015747,"Private room",NA,"Boston",NA,"South End",143,5,2,1,NA,105,NA,"Sunny Downtown Apartment",2017-07-10 15:49:04,42.34708,-71.073611,"0101000020E61000000E68E90AB6C451C03F8C101E6D2C4540"
7996844,1429,690922,"Private room",NA,"Boston",NA,"Beacon Hill",65,4.5,2,1,NA,120,NA,"Beacon Hill on Charles (#2)",2017-07-10 15:49:04,42.356681,-71.071558,"0101000020E61000001971016894C451C0630D17B9A72D4540"
6088708,1429,6950436,"Private room",NA,"Boston",NA,"South Boston",103,4.5,3,1,NA,118,NA,"*Master Bedroom Close To Downtown/Subway Red line",2017-07-10 15:49:04,42.329995,-71.051723,"0101000020E6100000DD5CFC6D4FC351C0F86BB2463D2A4540"
200265,1429,847253,"Private room",NA,"Boston",NA,"Dorchester",133,4.5,3,1,NA,89,NA,"Comfort in Historic Melville Park 2",2017-07-10 15:48:43,42.293626,-71.066521,"0101000020E6100000D2DF4BE141C451C0AEA0698995254540"
2843445,1429,3164508,"Private room",NA,"Boston",NA,"Roslindale",73,5,2,1,NA,85,NA,"""Tranquility"" on ""Top of the Hill""",2017-07-10 15:48:16,42.281946,-71.141022,"0101000020E61000000F81238106C951C0779E78CE16244540"
1803138,1429,4610847,"Private room",NA,"Boston",NA,"Jamaica Plain",90,5,2,1,NA,85,NA,"Real bed with a private bathroom",2017-07-10 15:48:09,42.310213,-71.101437,"0101000020E6100000AE669DF17DC651C0A3E5400FB5274540"
1881180,1429,115522,"Private room",NA,"Boston",NA,"Dorchester",57,5,2,1,NA,90,NA,"Private Rm+Bath in Beautiful Condo!",2017-07-10 15:48:06,42.295952,-71.061337,"0101000020E6100000394206F2ECC351C0C89750C1E1254540"
9237653,1429,20684898,"Private room",NA,"Boston",NA,"South Boston",64,5,2,1,NA,100,NA,"Minutes to Downtown. Modern Room W/ Private Bath!",2017-07-10 15:48:05,42.331931,-71.050432,"0101000020E610000000AB23473AC351C0A8C30AB77C2A4540"
